OBJECTID,DamID,Fault length (km),DIST DAM TO FAULT m,EQ PREF MCE MW,FW or HW,ASSCM Classification,GMM code (1=craton; 2=ext),A12_med,AB06_med,D15_med,S09nc_med,NGAE_med,A12_std,AB06_std,D15_std,S09nc_std,NGAE_std,A12_wt,AB06_wt,D15_wt,S09nc_wt,NGAE_wt
1103,166,24.633328,68351,6.9,HW,,2,-2.77904247,-3.21941838,-2.99419132,-2.6058725,-2.06457712,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1104,166,72,71426.2,7.4,HW,,2,-2.42917426,-2.85166111,-2.69437436,-2.23134091,-1.635677906,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1105,166,55,78634.6,7.3,HW,,2,-2.5719853,-2.9376711,-2.84937384,-2.41328687,-1.815502919,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1106,166,59.978704,84422.9,7.3,HW,,2,-2.5878797,-2.9460731,-2.91957807,-2.49111616,-1.877493163,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1107,166,24.723261,84830.1,6.9,HW,,2,-2.95915469,-3.27738435,-3.21635571,-2.84791281,-2.271737862,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1108,166,60,86789.8,7.3,HW,,2,-2.59406731,-2.94950878,-2.94737704,-2.52212478,-1.902262329,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1109,166,126,87384,7.7,HW,,2,-2.29534785,-2.66530493,-2.71013418,-2.2078399,-1.555929781,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1110,166,115,89218.1,7.6,HW,,2,-2.36858651,-2.73495376,-2.78666365,-2.30816892,-1.655764132,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1111,166,4,97857,5.9,HW,,2,-4.21883266,-4.32282941,-4.34138202,-4.05476962,-3.528499066,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1112,166,60,100194.4,7.3,HW,,2,-2.62620731,-2.96896622,-3.09632504,-2.69011755,-2.038173854,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1113,166,64,103542.6,7.3,HW,,2,-2.63356314,-2.9738263,-3.13155864,-2.73031138,-2.070305124,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1114,166,82,106582,7.5,HW,,2,-2.48168289,-2.82999823,-3.02850596,-2.59565389,-1.906056667,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1115,167,40,24304.9,7.1,HW,,2,-1.19095623,-1.53873452,-1.97764585,-1.48271639,-0.651144148,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1116,168,40,22026.4,7.1,HW,,2,-1.05948416,-1.39772963,-1.90641867,-1.40470902,-0.535315973,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1117,169,31,14924.5,7,FW,,2,-0.60879789,-0.90440116,-1.69640779,-1.18290315,-0.21572596,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1118,169,42,17446.4,7.1,HW,,2,-0.75256158,-1.06499783,-1.74657133,-1.22876088,-0.296940779,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1119,169,56,25581.9,7.3,HW,,2,-1.13633267,-1.48205951,-1.91195909,-1.38627884,-0.583846586,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1120,169,54,25964.5,7.3,HW,,2,-1.15573601,-1.50294605,-1.92261344,-1.39799721,-0.598322139,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1121,169,123,38307.5,7.7,HW,,2,-1.44253877,-1.80376235,-2.02364216,-1.44848651,-0.757808058,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1122,169,26,39373.5,6.9,HW,,2,-2.00112649,-2.38964112,-2.48414253,-2.05536415,-1.406902725,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1123,169,15,57704.3,6.6,HW,,2,-2.82556782,-3.23165429,-3.06340515,-2.69791328,-2.177602687,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1124,169,13,66514,6.5,HW,,2,-3.14017682,-3.55122426,-3.29376904,-2.94546206,-2.436897785,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1125,169,11,72689,6.4,HW,,2,-3.38401467,-3.73736183,-3.47881873,-3.14456042,-2.64534627,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1126,169,19,74627.9,6.7,HW,,2,-3.09897154,-3.44505561,-3.24340991,-2.88535446,-2.355599381,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1127,169,66,79847.3,7.4,HW,,2,-2.4936868,-2.86388476,-2.80006309,-2.34771844,-1.736460464,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1128,169,162,87305.5,7.8,HW,,2,-2.23099854,-2.60105781,-2.65601588,-2.13125185,-1.474226841,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1129,169,85,94221.8,7.5,HW,,2,-2.45378845,-2.81205679,-2.90100491,-2.44969552,-1.784986621,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1130,169,16,96042.6,6.6,HW,,2,-3.30923544,-3.57166029,-3.60859034,-3.28729457,-2.711357318,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1131,169,55,103873.3,7.3,FW,,2,-2.63427672,-2.97430633,-3.13500059,-2.73424721,-2.073535461,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1132,170,126,224.8,7.7,FW,,2,1.14294658,1.36051815,-0.88183531,-0.0819225,0.758640711,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1133,170,60,1971.6,7.3,HW,,2,1.06972871,0.93919294,-1.00183845,-0.29339107,0.60606018,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1134,170,32.708688,11324.4,7,HW,,2,-0.26080302,-0.50898658,-1.53536014,-0.99985765,0.00737217,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1135,170,34,13560,7,HW,,2,-0.4857817,-0.76689432,-1.63769416,-1.11688125,-0.125215651,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1136,170,41,14259.1,7.1,HW,,2,-0.49386558,-0.77817007,-1.6195193,-1.08698447,-0.126864354,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1137,170,25,17868.4,6.9,HW,,2,-0.9096331,-1.23010234,-1.86840203,-1.38228375,-0.434798879,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1138,170,115,22452.8,7.6,HW,,2,-0.82034574,-1.13072748,-1.69375576,-1.09849601,-0.27449622,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1139,170,44,26907.5,7.2,HW,,2,-1.2629916,-1.61756661,-1.99935178,-1.49502137,-0.700473479,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1140,170,59.978704,27221.4,7.3,HW,,2,-1.21764267,-1.56951352,-1.95683645,-1.43564371,-0.647407638,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1141,170,101,29050.6,7.6,HW,,2,-1.14209202,-1.48181064,-1.86706522,-1.29078372,-0.529618694,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1142,170,60,31436.5,7.3,FW,,2,-1.40715018,-1.77280087,-2.06378569,-1.55345022,-0.807926989,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1143,170,56.215053,33346,7.3,HW,,2,-1.48513432,-1.85633249,-2.1087661,-1.60311937,-0.867539452,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1144,170,82,34747.1,7.5,HW,,2,-1.42155606,-1.78701638,-2.04045951,-1.49969698,-0.767343835,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1145,170,70,54957.9,7.4,HW,,2,-2.0819695,-2.49996858,-2.45995261,-1.97871355,-1.379051418,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1146,170,42.07241,61164.9,7.1,HW,,2,-2.45010556,-2.88323104,-2.74329859,-2.31930875,-1.758268912,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1147,170,68.82108,62586.9,7.4,HW,,2,-2.25403465,-2.68716394,-2.57390091,-2.10058687,-1.509003528,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1148,170,19,75002,6.7,HW,,2,-3.10622783,-3.44559864,-3.24867701,-2.89105509,-2.360490457,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1149,170,4,96277.9,5.9,HW,,2,-4.21547909,-4.32053726,-4.32072884,-4.03208366,-3.509972281,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1150,170,72,99625.9,7.4,HW,,2,-2.54348953,-2.89259438,-3.02254726,-2.59792307,-1.935322394,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1151,170,29,101004.8,6.9,HW,,2,-2.99732867,-3.30086273,-3.40769976,-3.06137932,-2.444288507,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1152,170,7,103720.7,6.2,HW,,2,-3.81686657,-3.99341978,-4.09006829,-3.80485078,-3.24342236,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1153,172,162,10278.4,7.8,HW,,2,0.13069438,-0.00236159,-1.21217577,-0.51219581,0.307347114,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1154,172,16,18441.1,6.6,HW,,2,-1.17421669,-1.49536398,-2.07389605,-1.6262816,-0.665765362,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1155,172,15,39709,6.6,HW,,2,-2.27878732,-2.6553302,-2.70813345,-2.31490684,-1.693153655,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1156,172,123,40132,7.7,HW,,2,-1.50109182,-1.867407,-2.05810671,-1.48733317,-0.820229819,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1157,172,45,56910.1,7.2,HW,,2,-2.2724146,-2.69797648,-2.61138718,-2.16730621,-1.590540985,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1158,172,26,63989.2,6.9,HW,,2,-2.68577114,-3.11891212,-2.92919059,-2.53619851,-1.992011043,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1159,172,54,65318.5,7.3,HW,,2,-2.38314864,-2.82354195,-2.67351411,-2.22130735,-1.639501202,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1160,172,44,69129.6,7.2,HW,,2,-2.53702036,-2.98495468,-2.79134624,-2.36035288,-1.791251893,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1161,172,42,76236.2,7.1,HW,,2,-2.74170308,-3.09384306,-2.95574796,-2.54888676,-1.973532693,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1162,172,66,78604.8,7.4,HW,,2,-2.49015743,-2.86208121,-2.78495139,-2.33098132,-1.720936379,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1163,172,60,82083.7,7.3,HW,,2,-2.58159165,-2.94267764,-2.8916005,-2.46001749,-1.853602225,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1164,172,31,92767.9,7,HW,,2,-2.87974586,-3.20194637,-3.23395325,-2.86306332,-2.251852712,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1165,172,85,100517.4,7.5,HW,,2,-2.46842537,-2.82119517,-2.96713445,-2.52510107,-1.846890792,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1166,173,40,32263.5,7.1,HW,,2,-1.57351572,-1.94652309,-2.19382797,-1.71952237,-0.975528834,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1167,174,54,6523.3,7.3,HW,,2,0.45082732,0.12158049,-1.18185313,-0.54660951,0.368769683,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1168,174,123,14157.1,7.7,HW,,2,-0.23584622,-0.46374863,-1.38924526,-0.73830025,0.116903725,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1169,174,42,15612.9,7.1,HW,,2,-0.60921488,-0.90701394,-1.675238,-1.14946237,-0.204128312,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1170,174,26,27027,6.9,HW,,2,-1.47579024,-1.83436865,-2.17430804,-1.71646715,-0.915252358,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1171,174,15,34972.2,6.6,HW,,2,-2.09372665,-2.46146188,-2.59438469,-2.19087175,-1.484234444,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1172,174,31,47523.8,7,HW,,2,-2.18228847,-2.58887379,-2.58133444,-2.15651723,-1.556311246,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1173,174,66,58089.8,7.4,HW,,2,-2.15529567,-2.57960684,-2.50800887,-2.02990454,-1.436437674,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1174,174,56,59018.2,7.3,HW,,2,-2.24698447,-2.67548407,-2.58153461,-2.12254512,-1.543016864,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1175,174,16,62598.8,6.6,HW,,2,-2.94497743,-3.35860906,-3.14528567,-2.78430627,-2.269941387,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1176,174,162,63043.3,7.8,HW,,2,-2.01782695,-2.43015182,-2.36883602,-1.81212047,-1.195256881,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1177,174,19,69618.9,6.7,HW,,2,-2.9981702,-3.42982835,-3.17102251,-2.80733748,-2.290040745,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1178,174,85,92653.7,7.5,HW,,2,-2.44999053,-2.80978061,-2.88411294,-2.43053715,-1.770058618,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1179,174,45,93566,7.2,HW,,2,-2.69677677,-3.03774477,-3.09421296,-2.69490956,-2.0674645,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1180,174,13,97271.4,6.5,HW,,2,-3.42829978,-3.6718175,-3.71550716,-3.40423867,-2.831336623,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1181,174,31,98293.8,7,HW,,2,-2.89247512,-3.20996749,-3.2971657,-2.93402333,-2.309390817,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1182,174,30,101131,7,HW,,2,-2.89873538,-3.21408582,-3.32874206,-2.96966633,-2.338565722,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1183,177,20,83471.9,6.8,HW,,2,-3.05908866,-3.3652263,-3.27972385,-2.92152077,-2.361612837,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1184,178,70,41346.5,7.4,HW,,2,-1.70659246,-2.09463397,-2.22443788,-1.71902621,-1.061475226,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1185,178,49,87958.1,7.2,HW,,2,-2.68302359,-3.02960462,-3.02981356,-2.62272738,-2.010199509,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1186,178,55,97894.4,7.3,HW,,2,-2.62101048,-2.96562766,-3.0716994,-2.66212833,-2.014556709,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1187,178,68,99820.9,7.4,HW,,2,-2.54392957,-2.89287743,-3.02459588,-2.60025997,-1.937326396,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1188,178,72,100602.7,7.4,HW,,2,-2.54568522,-2.89401225,-3.03278478,-2.6096072,-1.944868235,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1189,178,24.633328,103996.9,6.9,HW,,2,-3.00371436,-3.30520591,-3.44087914,-3.0988728,-2.473439059,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1190,179,29,9652.9,6.9,HW,,2,-0.12112201,-0.36202419,-1.50160763,-0.9662592,0.056086056,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1191,179,32,39357.3,7,HW,,2,-1.92046498,-2.31050547,-2.41790484,-1.9751644,-1.316208586,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1192,179,104,39971.6,7.6,HW,,2,-1.54724841,-1.92070183,-2.0995164,-1.55037251,-0.883067274,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1193,179,44,66717.2,7.2,HW,,2,-2.48866073,-2.93228588,-2.75770666,-2.32395182,-1.752474248,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1194,179,53,68561.9,7.2,HW,,2,-2.5257923,-2.9727165,-2.78350431,-2.35185398,-1.781990294,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1195,180,2,10215.8,5.6,HW,,2,-1.25287289,-1.44412287,-2.43633986,-1.98359692,-0.760253012,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1196,180,37,88143.9,7.1,HW,,2,-2.7738155,-3.11112768,-3.10402069,-2.71259197,-2.107730354,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1197,180,27,88900.2,6.9,FW,,2,-2.96940571,-3.2832923,-3.26661562,-2.90352975,-2.317434634,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1198,181,70,68141.1,7.4,HW,,2,-2.36672689,-2.81042592,-2.65086585,-2.18388867,-1.590676365,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1199,181,49,91178.5,7.2,HW,,2,-2.69102509,-3.03427919,-3.06710746,-2.66445897,-2.044025723,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1200,181,72,93294.9,7.4,HW,,2,-2.52871414,-2.88340462,-2.95464349,-2.52080475,-1.872349352,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1201,181,55,104055.1,7.3,HW,,2,-2.63466804,-2.97457022,-3.13688994,-2.73640835,-2.075315771,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1202,181,68,107588.4,7.4,HW,,2,-2.560793,-2.90415234,-3.10430152,-2.69164744,-2.013391891,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1203,182,20,70070.2,6.8,HW,,2,-2.90878338,-3.34577307,-3.09679617,-2.72257828,-2.196067568,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1204,182,37,91615.2,7.1,HW,,2,-2.78236199,-3.11616644,-3.14472928,-2.75805015,-2.144264441,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1205,183,24,163.8,6.8,FW,,2,1.16699739,1.38677453,-1.15759388,-0.50102784,0.648640185,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1206,183,53,355.9,7.2,FW,,2,1.17846613,1.40363866,-1.00519216,-0.29716887,0.694959442,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1207,183,38,3512.8,7.1,HW,,2,0.84749021,0.49083279,-1.11811809,-0.46620651,0.487441325,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1208,183,28,12099.7,6.9,HW,,2,-0.39911953,-0.66496004,-1.62150282,-1.10594203,-0.088563494,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1209,183,25,16267.1,6.9,HW,,2,-0.78403201,-1.09369022,-1.80482946,-1.3120737,-0.346227529,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1210,183,34,17126.6,7,HW,,2,-0.78855497,-1.10213572,-1.78537538,-1.28185039,-0.329326208,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1211,183,44,17272.6,7.2,HW,,2,-0.68351146,-0.98998788,-1.69207971,-1.15681374,-0.238296319,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1212,183,14,17929.2,6.6,HW,,2,-1.13457441,-1.45317955,-2.05323151,-1.60368704,-0.632748355,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1213,183,14,18836.4,6.6,HW,,2,-1.2041468,-1.52715999,-2.08960529,-1.64343364,-0.692029268,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1214,183,11,22714.3,6.4,HW,,2,-1.64753048,-1.97499453,-2.37683863,-1.96140275,-1.077819287,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1215,183,19,26312.1,6.7,HW,,2,-1.59641525,-1.94885707,-2.28252803,-1.84784583,-1.03962101,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1216,183,56,31710.8,7.3,HW,,2,-1.41862748,-1.78509724,-2.07036977,-1.56071505,-0.816274833,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1217,183,26,31993.9,6.9,HW,,2,-1.71051673,-2.08251996,-2.30967599,-1.86408956,-1.121323791,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1218,183,23,34629.9,6.8,HW,,2,-1.90308472,-2.27891915,-2.44226509,-2.01569947,-1.299747702,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1219,183,78,37343.4,7.4,HW,,2,-1.57288602,-1.95085166,-2.14436756,-1.62962697,-0.929533265,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1220,183,2,39503.4,5.6,HW,,2,-3.42716879,-3.67571279,-3.62658484,-3.27073779,-2.699114752,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1221,183,23,42854.6,6.8,HW,,2,-2.20598039,-2.59831192,-2.62818787,-2.21972977,-1.603956183,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1222,183,34,47403.3,7,HW,,2,-2.17875686,-2.5851103,-2.5790824,-2.15400435,-1.552542815,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1223,183,38,48876.8,7.1,HW,,2,-2.14151898,-2.55167325,-2.54027223,-2.10350398,-1.514970729,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1224,183,25,51564.5,6.9,HW,,2,-2.38083531,-2.79256679,-2.72448515,-2.31994454,-1.762044949,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1225,183,62,51849.2,7.3,HW,,2,-2.07338447,-2.48771247,-2.46792224,-2.00203802,-1.411414597,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1226,183,30,52120.3,7,HW,,2,-2.31081156,-2.72604563,-2.66423269,-2.2464923,-1.675072279,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1227,183,66,53046.4,7.4,HW,,2,-2.03516507,-2.44922989,-2.4296513,-1.94658726,-1.345579241,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1228,183,37,64462.9,7.1,HW,,2,-2.52248489,-2.96148077,-2.79269339,-2.37217699,-1.80839285,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1229,183,50,65845.4,7.2,HW,,2,-2.47075705,-2.91281373,-2.74534132,-2.31060846,-1.73882251,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1230,184,70,45783.6,7.4,HW,,2,-1.84080135,-2.23919067,-2.30674261,-1.81144869,-1.174153646,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1231,185,12,2655.7,6.5,HW,,2,0.83594977,0.50054836,-1.36064223,-0.76081951,0.393543165,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1232,185,55,3224.7,7.3,HW,,2,0.91756952,0.60390258,-1.0401818,-0.35135771,0.541293846,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
1233,185,14,21940.8,6.6,HW,,2,-1.42085221,-1.75624497,-2.20598812,-1.77000153,-0.87483284,0.841134334,0.690775528,0.793206965,0.5684,0.619999997,0.29,0.15,0.17,0.29,0.1
