#,,,,"generated_by='OpenQuake engine 3.13.0', start_date='2022-02-24T10:14:10', checksum=2573671671, kind='mean', investigation_time=50.0"
lon,lat,PGA-0.02,PGA-0.05,PGA-0.1
146.99392,-43.26551,3.536886E-02,1.857929E-02,1.063112E-02
147.04392,-43.26551,3.638092E-02,1.915815E-02,1.096448E-02
147.14392,-43.26551,3.589582E-02,1.884590E-02,1.076815E-02
147.19392,-43.26551,3.567602E-02,1.869636E-02,1.066972E-02
147.29392,-43.26551,3.526744E-02,1.840037E-02,1.046947E-02
145.84392,-43.21551,4.245558E-02,2.216922E-02,1.262613E-02
145.89392,-43.21551,4.239248E-02,2.214085E-02,1.262485E-02
145.94392,-43.21551,4.231917E-02,2.210170E-02,1.261463E-02
145.99392,-43.21551,4.221924E-02,2.205080E-02,1.259631E-02
146.04392,-43.21551,4.209228E-02,2.198803E-02,1.257016E-02
146.09392,-43.21551,4.195624E-02,2.191747E-02,1.253732E-02
146.14392,-43.21551,4.179878E-02,2.183799E-02,1.249767E-02
146.19392,-43.21551,4.162193E-02,2.175073E-02,1.245177E-02
146.24392,-43.21551,4.144329E-02,2.165681E-02,1.239963E-02
146.29392,-43.21551,4.127766E-02,2.155838E-02,1.234140E-02
146.34392,-43.21551,4.110662E-02,2.145192E-02,1.227697E-02
146.39392,-43.21551,4.092284E-02,2.133626E-02,1.220649E-02
146.44392,-43.21551,4.072119E-02,2.121012E-02,1.213043E-02
146.49392,-43.21551,4.048799E-02,2.107263E-02,1.204893E-02
146.54392,-43.21551,3.883899E-02,2.016288E-02,1.149037E-02
146.59392,-43.21551,3.983754E-02,2.075270E-02,1.187052E-02
146.64392,-43.21551,3.943700E-02,2.057453E-02,1.177534E-02
146.69392,-43.21551,3.769543E-02,1.965349E-02,1.121843E-02
146.74392,-43.21551,3.723321E-02,1.947083E-02,1.112258E-02
146.79392,-43.21551,3.677667E-02,1.928809E-02,1.102555E-02
146.84392,-43.21551,3.635532E-02,1.910131E-02,1.092769E-02
146.89392,-43.21551,3.597482E-02,1.891466E-02,1.083006E-02
146.94392,-43.21551,3.693281E-02,1.946698E-02,1.116979E-02
147.14392,-43.21551,3.453981E-02,1.809599E-02,1.035102E-02
147.19392,-43.21551,3.559321E-02,1.867324E-02,1.067358E-02
147.24392,-43.21551,3.538912E-02,1.852446E-02,1.057382E-02
147.39392,-43.21551,3.352428E-02,1.736426E-02,9.860895E-03
147.79392,-43.21551,3.203676E-02,1.642671E-02,9.233536E-03
145.79392,-43.16551,4.125057E-02,2.143901E-02,1.214710E-02
145.84392,-43.16551,5.141232E-02,2.698248E-02,1.534419E-02
145.89392,-43.16551,4.111192E-02,2.138733E-02,1.214985E-02
145.94392,-43.16551,4.244629E-02,2.214584E-02,1.264213E-02
145.99392,-43.16551,4.232840E-02,2.208793E-02,1.262104E-02
146.04392,-43.16551,4.218477E-02,2.201930E-02,1.259289E-02
146.09392,-43.16551,5.066302E-02,2.663796E-02,1.522551E-02
146.14392,-43.16551,4.181007E-02,2.185474E-02,1.251649E-02
146.19392,-43.16551,4.161856E-02,2.176302E-02,1.246896E-02
146.24392,-43.16551,4.996462E-02,2.630278E-02,1.506392E-02
146.29392,-43.16551,4.125375E-02,2.156497E-02,1.235619E-02
146.34392,-43.16551,4.108815E-02,2.145694E-02,1.229045E-02
146.39392,-43.16551,4.935912E-02,2.590839E-02,1.484189E-02
146.44392,-43.16551,3.937605E-02,2.044844E-02,1.166205E-02
146.49392,-43.16551,3.915185E-02,2.031530E-02,1.158372E-02
146.54392,-43.16551,3.886951E-02,2.016767E-02,1.150012E-02
146.59392,-43.16551,4.399452E-02,2.297513E-02,1.320799E-02
146.64392,-43.16551,4.353403E-02,2.277460E-02,1.309961E-02
146.69392,-43.16551,3.770653E-02,1.965521E-02,1.122690E-02
146.74392,-43.16551,3.723313E-02,1.947010E-02,1.113039E-02
146.79392,-43.16551,3.677364E-02,1.928535E-02,1.103266E-02
146.84392,-43.16551,3.633507E-02,1.909542E-02,1.093416E-02
146.89392,-43.16551,3.593666E-02,1.890531E-02,1.083576E-02
146.94392,-43.16551,3.557792E-02,1.872312E-02,1.073786E-02
147.04392,-43.16551,3.626353E-02,1.912467E-02,1.097403E-02
147.09392,-43.16551,3.599372E-02,1.896136E-02,1.087475E-02
147.14392,-43.16551,3.447657E-02,1.807741E-02,1.035457E-02
147.19392,-43.16551,3.552529E-02,1.865240E-02,1.067687E-02
147.24392,-43.16551,3.705194E-02,1.944310E-02,1.110954E-02
147.29392,-43.16551,3.384712E-02,1.763968E-02,1.006549E-02
147.34392,-43.16551,3.365084E-02,1.749291E-02,9.966161E-03
147.39392,-43.16551,4.201479E-02,2.195893E-02,1.249923E-02
147.74392,-43.16551,3.129806E-02,1.601460E-02,8.987692E-03
147.79392,-43.16551,3.086447E-02,1.577884E-02,8.848022E-03
147.84392,-43.16551,3.039594E-02,1.553364E-02,8.706361E-03
147.89392,-43.16551,2.989809E-02,1.528197E-02,8.563761E-03
147.94392,-43.16551,2.936698E-02,1.502586E-02,8.420946E-03
145.69392,-43.11551,4.158969E-02,2.150902E-02,1.214545E-02
145.74392,-43.11551,4.498244E-02,2.342055E-02,1.333822E-02
145.79392,-43.11551,4.144353E-02,2.150383E-02,1.218257E-02
145.84392,-43.11551,4.136665E-02,2.147923E-02,1.218580E-02
145.89392,-43.11551,4.272307E-02,2.225009E-02,1.268680E-02
145.94392,-43.11551,4.261427E-02,2.219767E-02,1.267121E-02
145.99392,-43.11551,4.104859E-02,2.133201E-02,1.214395E-02
146.04392,-43.11551,4.229749E-02,2.205680E-02,1.261741E-02
146.09392,-43.11551,5.076658E-02,2.667781E-02,1.525519E-02
146.14392,-43.11551,5.050164E-02,2.656499E-02,1.520560E-02
146.19392,-43.11551,4.165246E-02,2.178152E-02,1.248762E-02
146.24392,-43.11551,4.572121E-02,2.399916E-02,1.382440E-02
146.29392,-43.11551,4.976675E-02,2.619698E-02,1.501883E-02
146.34392,-43.11551,4.110786E-02,2.146721E-02,1.230485E-02
146.39392,-43.11551,3.958218E-02,2.057882E-02,1.174778E-02
146.44392,-43.11551,3.940726E-02,2.045685E-02,1.167355E-02
146.49392,-43.11551,3.919605E-02,2.032380E-02,1.159431E-02
146.54392,-43.11551,3.892146E-02,2.017649E-02,1.151027E-02
146.59392,-43.11551,4.403770E-02,2.298549E-02,1.322081E-02
146.64392,-43.11551,4.356819E-02,2.278317E-02,1.311176E-02
146.69392,-43.11551,4.305847E-02,2.257134E-02,1.299952E-02
146.74392,-43.11551,3.724694E-02,1.947211E-02,1.113840E-02
146.79392,-43.11551,3.676957E-02,1.928457E-02,1.104006E-02
146.84392,-43.11551,3.631713E-02,1.909139E-02,1.094082E-02
146.89392,-43.11551,3.591353E-02,1.889922E-02,1.084184E-02
146.94392,-43.11551,3.555061E-02,1.871504E-02,1.074336E-02
147.04392,-43.11551,3.621004E-02,1.911113E-02,1.097887E-02
147.09392,-43.11551,3.466303E-02,1.821444E-02,1.045388E-02
147.14392,-43.11551,3.442186E-02,1.806182E-02,1.035864E-02
147.19392,-43.11551,3.419365E-02,1.791304E-02,1.026316E-02
147.24392,-43.11551,3.523516E-02,1.848227E-02,1.058110E-02
147.34392,-43.11551,3.481847E-02,1.817854E-02,1.037710E-02
147.74392,-43.11551,3.126581E-02,1.601008E-02,8.997703E-03
147.79392,-43.11551,3.084433E-02,1.577818E-02,8.858950E-03
147.84392,-43.11551,3.039790E-02,1.553639E-02,8.717829E-03
147.89392,-43.11551,2.992005E-02,1.528735E-02,8.575706E-03
147.94392,-43.11551,2.940737E-02,1.503378E-02,8.433509E-03
145.69392,-43.06551,5.214033E-02,2.718544E-02,1.539757E-02
145.74392,-43.06551,4.518009E-02,2.349718E-02,1.337804E-02
145.79392,-43.06551,4.160838E-02,2.156877E-02,1.221607E-02
145.84392,-43.06551,4.152630E-02,2.154079E-02,1.221701E-02
145.89392,-43.06551,4.144756E-02,2.150162E-02,1.220924E-02
145.94392,-43.06551,4.133051E-02,2.144779E-02,1.219294E-02
145.99392,-43.06551,5.140644E-02,2.693943E-02,1.536733E-02
146.04392,-43.06551,4.242259E-02,2.210235E-02,1.264153E-02
146.09392,-43.06551,4.220427E-02,2.201151E-02,1.260259E-02
146.14392,-43.06551,4.195099E-02,2.191178E-02,1.255715E-02
146.19392,-43.06551,4.030596E-02,2.101917E-02,1.200857E-02
146.24392,-43.06551,4.148352E-02,2.170200E-02,1.244924E-02
146.29392,-43.06551,4.130266E-02,2.159552E-02,1.238686E-02
146.34392,-43.06551,4.113741E-02,2.148364E-02,1.231846E-02
146.39392,-43.06551,3.961182E-02,2.059212E-02,1.175922E-02
146.44392,-43.06551,3.944790E-02,2.046957E-02,1.168388E-02
146.49392,-43.06551,3.923828E-02,2.033590E-02,1.160387E-02
146.54392,-43.06551,3.895070E-02,2.018653E-02,1.151898E-02
146.59392,-43.06551,4.407454E-02,2.299918E-02,1.323194E-02
146.64392,-43.06551,3.819371E-02,1.984837E-02,1.133784E-02
146.69392,-43.06551,3.774257E-02,1.966453E-02,1.124267E-02
146.74392,-43.06551,3.724635E-02,1.947469E-02,1.114508E-02
146.79392,-43.06551,3.676026E-02,1.928476E-02,1.104634E-02
146.84392,-43.06551,3.631168E-02,1.909055E-02,1.094670E-02
146.89392,-43.06551,3.589915E-02,1.889623E-02,1.084722E-02
146.94392,-43.06551,3.551988E-02,1.870938E-02,1.074840E-02
146.99392,-43.06551,3.518967E-02,1.853261E-02,1.065074E-02
147.04392,-43.06551,3.618593E-02,1.910312E-02,1.098364E-02
147.09392,-43.06551,3.462284E-02,1.820441E-02,1.045814E-02
147.14392,-43.06551,3.436947E-02,1.804985E-02,1.036294E-02
147.64392,-43.06551,3.195903E-02,1.642966E-02,9.274948E-03
147.69392,-43.06551,3.160039E-02,1.622383E-02,9.143398E-03
147.74392,-43.06551,3.121975E-02,1.600694E-02,9.008388E-03
147.79392,-43.06551,3.081609E-02,1.577896E-02,8.870327E-03
147.84392,-43.06551,3.038076E-02,1.554071E-02,8.730047E-03
147.89392,-43.06551,2.991499E-02,1.529451E-02,8.588593E-03
147.94392,-43.06551,2.942140E-02,1.504354E-02,8.446703E-03
145.64392,-43.01551,4.201214E-02,2.162275E-02,1.218893E-02
145.69392,-43.01551,4.546466E-02,2.356532E-02,1.339467E-02
145.74392,-43.01551,4.537311E-02,2.356445E-02,1.341521E-02
145.79392,-43.01551,4.179363E-02,2.163040E-02,1.224780E-02
145.84392,-43.01551,4.172614E-02,2.160337E-02,1.224752E-02
145.89392,-43.01551,5.197258E-02,2.715583E-02,1.545719E-02
145.94392,-43.01551,5.181019E-02,2.708725E-02,1.543388E-02
145.99392,-43.01551,5.161750E-02,2.700366E-02,1.540199E-02
146.04392,-43.01551,4.258937E-02,2.215387E-02,1.266642E-02
146.09392,-43.01551,4.091076E-02,2.125739E-02,1.212250E-02
146.14392,-43.01551,4.065536E-02,2.115638E-02,1.207704E-02
146.19392,-43.01551,4.041597E-02,2.105293E-02,1.202640E-02
146.24392,-43.01551,4.158226E-02,2.173279E-02,1.246659E-02
146.29392,-43.01551,4.138070E-02,2.162144E-02,1.240240E-02
146.34392,-43.01551,4.971678E-02,2.611905E-02,1.498253E-02
146.39392,-43.01551,3.968868E-02,2.061241E-02,1.177109E-02
146.44392,-43.01551,3.951186E-02,2.048719E-02,1.169471E-02
146.49392,-43.01551,3.929005E-02,2.035116E-02,1.161369E-02
146.54392,-43.01551,3.900195E-02,2.020028E-02,1.152799E-02
146.59392,-43.01551,4.413341E-02,2.301499E-02,1.324313E-02
146.64392,-43.01551,3.821945E-02,1.985756E-02,1.134560E-02
146.69392,-43.01551,3.775606E-02,1.967127E-02,1.124980E-02
146.74392,-43.01551,3.726325E-02,1.948037E-02,1.115198E-02
146.79392,-43.01551,3.677357E-02,1.928914E-02,1.105307E-02
146.84392,-43.01551,3.630712E-02,1.909274E-02,1.095334E-02
146.89392,-43.01551,3.588779E-02,1.889662E-02,1.085358E-02
146.94392,-43.01551,4.447825E-02,2.358309E-02,1.367086E-02
146.99392,-43.01551,4.408266E-02,2.337119E-02,1.354128E-02
147.04392,-43.01551,3.792813E-02,2.002832E-02,1.154650E-02
147.09392,-43.01551,3.459607E-02,1.820001E-02,1.046429E-02
147.64392,-43.01551,3.189799E-02,1.642381E-02,9.285951E-03
147.69392,-43.01551,3.155105E-02,1.622116E-02,9.155127E-03
147.89392,-43.01551,2.989480E-02,1.530392E-02,8.602982E-03
145.54392,-42.96551,4.574623E-02,2.349545E-02,1.330107E-02
145.59392,-42.96551,4.576688E-02,2.356168E-02,1.335584E-02
145.64392,-42.96551,4.216642E-02,2.167476E-02,1.222284E-02
145.69392,-42.96551,4.210562E-02,2.169490E-02,1.225120E-02
145.74392,-42.96551,5.248663E-02,2.732428E-02,1.550464E-02
145.79392,-42.96551,4.550271E-02,2.360962E-02,1.345600E-02
145.84392,-42.96551,4.189530E-02,2.165871E-02,1.227497E-02
145.89392,-42.96551,5.219076E-02,2.722317E-02,1.549307E-02
145.94392,-42.96551,4.167875E-02,2.155933E-02,1.224490E-02
145.99392,-42.96551,4.150923E-02,2.148687E-02,1.221799E-02
146.04392,-42.96551,4.128903E-02,2.140007E-02,1.218397E-02
146.09392,-42.96551,4.105008E-02,2.130396E-02,1.214327E-02
146.14392,-42.96551,5.091867E-02,2.671602E-02,1.528869E-02
146.19392,-42.96551,4.052600E-02,2.109097E-02,1.204389E-02
146.24392,-42.96551,4.028355E-02,2.098014E-02,1.198630E-02
146.29392,-42.96551,4.008896E-02,2.086919E-02,1.192333E-02
146.34392,-42.96551,4.983515E-02,2.615688E-02,1.500230E-02
146.39392,-42.96551,4.307311E-02,2.245740E-02,1.290433E-02
146.44392,-42.96551,4.940788E-02,2.584713E-02,1.482295E-02
146.49392,-42.96551,4.495055E-02,2.340291E-02,1.346383E-02
146.54392,-42.96551,3.905480E-02,2.021720E-02,1.153703E-02
146.59392,-42.96551,4.417356E-02,2.303229E-02,1.325423E-02
146.64392,-42.96551,3.825048E-02,1.986971E-02,1.135338E-02
146.69392,-42.96551,4.313945E-02,2.260378E-02,1.302915E-02
146.74392,-42.96551,3.728174E-02,1.948905E-02,1.115919E-02
146.79392,-42.96551,3.811096E-02,2.002028E-02,1.151325E-02
146.84392,-42.96551,3.765796E-02,1.982237E-02,1.140880E-02
146.89392,-42.96551,3.590319E-02,1.890404E-02,1.086122E-02
146.94392,-42.96551,3.552025E-02,1.871574E-02,1.076247E-02
146.99392,-42.96551,3.517881E-02,1.853705E-02,1.066500E-02
147.04392,-42.96551,3.616209E-02,1.910508E-02,1.099884E-02
147.09392,-42.96551,3.587348E-02,1.893637E-02,1.089921E-02
147.14392,-42.96551,3.559964E-02,1.877351E-02,1.080034E-02
147.69392,-42.96551,3.973247E-02,2.064335E-02,1.167532E-02
147.84392,-42.96551,3.030793E-02,1.555587E-02,8.759377E-03
147.89392,-42.96551,3.782201E-02,1.956064E-02,1.101132E-02
147.94392,-42.96551,2.938364E-02,1.506773E-02,8.477584E-03
147.99392,-42.96551,2.887629E-02,1.481837E-02,8.336980E-03
145.49392,-42.91551,4.582963E-02,2.345457E-02,1.327694E-02
145.54392,-42.91551,4.232909E-02,2.161691E-02,1.216910E-02
145.59392,-42.91551,4.233038E-02,2.167557E-02,1.221552E-02
145.64392,-42.91551,4.229978E-02,2.171474E-02,1.225178E-02
145.69392,-42.91551,5.275875E-02,2.737582E-02,1.552183E-02
145.74392,-42.91551,4.220444E-02,2.174434E-02,1.229471E-02
145.79392,-42.91551,4.214127E-02,2.173522E-02,1.230139E-02
145.84392,-42.91551,4.207223E-02,2.171054E-02,1.229868E-02
145.89392,-42.91551,5.242267E-02,2.729023E-02,1.552513E-02
145.94392,-42.91551,4.184299E-02,2.161384E-02,1.226741E-02
145.99392,-42.91551,4.166448E-02,2.154084E-02,1.223942E-02
146.04392,-42.91551,5.174898E-02,2.703126E-02,1.542274E-02
146.09392,-42.91551,4.119883E-02,2.135562E-02,1.216250E-02
146.14392,-42.91551,4.092063E-02,2.124751E-02,1.211411E-02
146.19392,-42.91551,4.065708E-02,2.113588E-02,1.206019E-02
146.24392,-42.91551,5.045443E-02,2.649469E-02,1.517986E-02
146.29392,-42.91551,4.020405E-02,2.090716E-02,1.193673E-02
146.34392,-42.91551,4.996102E-02,2.620240E-02,1.502067E-02
146.39392,-42.91551,4.125020E-02,2.144547E-02,1.228124E-02
146.44392,-42.91551,4.105742E-02,2.131043E-02,1.219872E-02
146.49392,-42.91551,4.503534E-02,2.343282E-02,1.347502E-02
146.54392,-42.91551,3.911195E-02,2.023793E-02,1.154491E-02
146.59392,-42.91551,3.873938E-02,2.006857E-02,1.145435E-02
146.64392,-42.91551,4.373979E-02,2.284472E-02,1.315254E-02
146.69392,-42.91551,3.782650E-02,1.969743E-02,1.126435E-02
146.74392,-42.91551,3.731970E-02,1.950315E-02,1.116633E-02
146.79392,-42.91551,3.682455E-02,1.931001E-02,1.106743E-02
146.84392,-42.91551,3.636346E-02,1.911512E-02,1.096830E-02
146.89392,-42.91551,3.593829E-02,1.891878E-02,1.086949E-02
146.94392,-42.91551,3.555518E-02,1.873078E-02,1.077157E-02
